start_date,end_date,start_year,end_year,year_duration,yearly_budget,yearly_forecast,wlc_baseline_incl_NCG,total_benefits,project_name,description_aims,rating_comment,schedule_comment,variance_comment,budget_comment,report_category,project_number,benefits_comment,department_CO,department_CPS,department_DBT,department_DCMS,department_DEFRA,department_DEFRA & DFT,department_DESNZ,department_DFE,department_DFID,department_DFT,department_DHSC,department_DLUHC,department_DSIT,department_DWP,department_FCDO,department_HMLR,department_HMRC,department_HMT,department_HO,department_MOD,department_MOJ,department_NCA,department_NS&I,department_ONS,department_VOA,colour_rating_amber/green,colour_rating_amber/red,colour_rating_green,colour_rating_red,year
2018-09-20,2028-09-28,2018,2028,10,11.02,11.43,110.2,76.19,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7457,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-05-01,2024-02-13,2018,2024,6,29.35,15.66,176.1,54.39,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8117,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-04-18,2021-07-28,2018,2021,3,32.14,50.59,96.42,92.89,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2253,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2018
2018-11-13,2033-02-16,2018,2033,15,9.55,17.55,143.25,2.5,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6832,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-08-28,2019-06-09,2018,2019,1,30.04,2.46,30.04,59.73,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7870,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2018
2018-06-14,2024-07-30,2018,2024,6,37.03,44.45,222.18,4.53,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2032,fake-generated data,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-01-09,2033-07-22,2018,2033,15,23.14,33.6,347.1,39.63,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2420,fake-generated data,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-08-22,2023-12-26,2018,2023,5,13.58,49.84,67.9,51.47,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5970,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-11-15,2028-10-07,2018,2028,10,47.73,27.77,477.3,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5471,fake-generated data,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-02-05,2025-07-29,2018,2025,7,5.63,11.99,39.41,23.29,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5968,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2018
2018-02-02,2024-03-20,2018,2024,6,5.67,14.04,34.02,85.09,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4367,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-06-06,2024-12-14,2018,2024,6,22.88,16.16,137.28,0.89,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1757,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-06-24,2034-02-05,2018,2034,16,38.0,40.69,608.0,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8073,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2018
2018-03-30,2032-01-17,2018,2032,14,45.83,18.74,641.62,85.4,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2045,fake-generated data,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-08-12,2030-12-05,2018,2030,12,22.31,8.51,267.72,70.93,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6636,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-09-24,2020-06-10,2018,2020,2,43.43,46.69,86.86,41.81,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8545,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-03-08,2025-10-29,2018,2025,7,29.62,16.21,207.34,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4929,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-10-04,2029-10-05,2018,2029,11,23.13,25.68,254.43,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1092,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-07-29,2024-02-09,2018,2024,6,38.35,50.86,230.1,27.88,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6368,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-08-05,2025-05-01,2018,2025,7,44.68,44.24,312.76,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3070,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2018
2018-05-28,2027-04-29,2018,2027,9,24.51,6.08,220.59,39.74,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6375,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2018
2018-02-04,2021-04-21,2018,2021,3,29.53,10.26,88.59,55.35,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8383,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-11-13,2028-09-06,2018,2028,10,37.63,8.47,376.3,47.66,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9107,fake-generated data,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-06-18,2027-10-15,2018,2027,9,14.9,3.49,134.1,22.53,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7522,fake-generated data,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2018-10-29,2032-01-17,2018,2032,14,18.01,39.89,252.14,74.64,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6635,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2018
2018-02-03,2019-06-11,2018,2019,1,42.39,5.46,42.39,82.77,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6651,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2018
2019-01-29,2022-08-14,2019,2022,3,31.78,52.14,95.34,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1761,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-08-23,2024-07-17,2019,2024,5,33.53,26.7,167.65,79.04,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4127,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2019
2019-04-03,2021-12-26,2019,2021,2,6.84,41.3,13.68,40.5,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7677,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-01-12,2024-04-28,2019,2024,5,2.65,14.48,13.25,91.85,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4698,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2019
2019-11-20,2034-03-23,2019,2034,15,35.22,56.96,528.3,44.15,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4830,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-12-10,2020-02-23,2019,2020,1,19.11,28.31,19.11,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2617,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2019
2019-01-07,2025-07-16,2019,2025,6,40.8,33.44,244.8,61.39,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1620,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2019
2019-02-08,2025-05-26,2019,2025,6,37.97,50.25,227.82,40.96,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7632,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-12-26,2032-03-29,2019,2032,13,25.46,19.7,330.98,45.03,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7950,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2019
2019-07-28,2022-03-16,2019,2022,3,28.02,41.06,84.06,68.16,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1585,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-10-25,2030-01-30,2019,2030,11,23.12,11.03,254.32,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3258,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-05-14,2028-04-28,2019,2028,9,41.62,41.46,374.58,26.22,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5727,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2019
2019-08-20,2033-05-25,2019,2033,14,46.58,27.2,652.12,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4727,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-04-11,2033-07-28,2019,2033,14,18.93,4.34,265.02,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4740,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-12-24,2032-04-06,2019,2032,13,42.85,24.14,557.05,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4984,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019
2019-12-03,2021-06-24,2019,2021,2,41.45,25.33,82.9,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5073,fake-generated data,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-09-14,2030-01-20,2019,2030,11,12.84,9.44,141.24,75.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4484,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-12-28,2029-10-02,2019,2029,10,37.67,25.47,376.7,45.93,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3900,fake-generated data,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-07-21,2030-01-27,2019,2030,11,3.25,30.45,35.75,69.06,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9233,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-04-24,2021-04-01,2019,2021,2,41.39,25.36,82.78,27.76,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4173,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019
2019-06-24,2026-10-12,2019,2026,7,7.0,33.64,49.0,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7337,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-03-04,2023-07-09,2019,2023,4,44.48,20.54,177.92,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7141,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019
2019-01-13,2021-12-01,2019,2021,2,8.27,13.84,16.54,56.5,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4297,fake-generated data,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-08-12,2033-06-14,2019,2033,14,18.8,43.24,263.2,49.67,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9189,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2019
2019-07-11,2033-11-30,2019,2033,14,13.46,24.18,188.44,84.94,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3159,fake-generated data,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-10-24,2029-08-24,2019,2029,10,21.85,12.21,218.5,4.66,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4183,fake-generated data,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-04-08,2028-09-09,2019,2028,9,16.32,34.39,146.88,40.47,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4435,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-12-24,2020-11-09,2019,2020,1,17.47,4.53,17.47,75.66,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6281,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-06-09,2032-10-22,2019,2032,13,29.47,48.0,383.11,81.85,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7648,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-05-20,2029-06-03,2019,2029,10,29.24,14.12,292.4,87.52,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4784,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-12-01,2020-03-03,2019,2020,1,42.89,25.48,42.89,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2194,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-06-13,2023-12-21,2019,2023,4,47.89,9.22,191.56,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6527,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-03-16,2033-03-24,2019,2033,14,22.4,22.47,313.6,99.66,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7711,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-04-22,2029-03-10,2019,2029,10,27.52,15.12,275.2,80.52,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3167,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-03-21,2033-11-04,2019,2033,14,5.15,22.28,72.1,10.05,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3213,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2019
2019-09-01,2023-02-13,2019,2023,4,3.63,30.31,14.52,58.36,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1655,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2019
2019-07-24,2024-05-14,2019,2024,5,7.91,20.6,39.55,49.92,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7189,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2019
2019-07-28,2033-06-22,2019,2033,14,10.67,2.05,149.38,94.39,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3764,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-02-18,2025-12-25,2019,2025,6,31.58,29.23,189.48,57.05,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6440,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2019
2019-07-01,2020-06-16,2019,2020,1,15.92,10.04,15.92,15.61,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4472,fake-generated data,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-01-17,2022-02-23,2019,2022,3,42.48,41.03,127.44,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2771,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2019
2019-12-27,2024-09-17,2019,2024,5,4.51,9.71,22.55,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5606,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2019
2019-11-19,2031-07-31,2019,2031,12,45.97,20.94,551.64,60.89,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1449,fake-generated data,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-09-24,2032-10-17,2019,2032,13,39.59,36.33,514.67,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9238,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2019
2019-07-25,2023-07-11,2019,2023,4,32.39,32.96,129.56,94.32,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2406,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2019
2019-08-13,2030-01-29,2019,2030,11,48.0,16.69,528.0,69.08,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3236,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019
2019-02-12,2022-07-10,2019,2022,3,27.84,36.09,83.52,81.65,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7361,fake-generated data,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-05-17,2027-04-24,2019,2027,8,42.23,21.23,337.84,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9095,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019
2019-07-05,2023-05-12,2019,2023,4,12.29,44.81,49.16,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8820,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
2019-06-29,2033-11-06,2019,2033,14,34.14,23.36,477.96,9.85,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6960,fake-generated data,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-08-15,2034-04-12,2019,2034,15,34.94,11.1,524.1,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4214,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-09-17,2029-05-24,2019,2029,10,6.78,55.18,67.8,46.1,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2977,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2019
2019-01-26,2033-05-10,2019,2033,14,17.29,15.39,242.06,39.85,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9275,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2019
2019-12-20,2025-08-19,2019,2025,6,21.26,13.21,127.56,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6247,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019
2019-07-02,2029-04-30,2019,2029,10,20.87,16.34,208.7,21.59,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8658,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2019
2019-06-23,2023-01-16,2019,2023,4,7.64,43.88,30.56,83.73,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4011,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019
